SampleName,file_name,TotalDroplets
19_2022-11-28,20221212_RESPV4_11281204_14.xlsx,28486
19_2022-11-28,20221212_RESPV4_11281204_14.xlsx,27291
19_2022-11-29,20221212_RESPV4_11281204_14.xlsx,17278
19_2022-11-29,20221212_RESPV4_11281204_14.xlsx,27408
19_2022-12-01,20221212_RESPV4_11281204_14.xlsx,28547
19_2022-12-01,20221212_RESPV4_11281204_14.xlsx,27073
19_2022-12-03,20221212_RESPV4_11281204_14.xlsx,26129
19_2022-12-03,20221212_RESPV4_11281204_14.xlsx,27532
19_2022-12-04,20221212_RESPV4_11281204_14.xlsx,28293
19_2022-12-04,20221212_RESPV4_11281204_14.xlsx,27856
19_2022-12-05,20221219_RESPV4_12051211_16.xlsx,28231
19_2022-12-05,20221219_RESPV4_12051211_16.xlsx,26269
19_2022-12-06,20221219_RESPV4_12051211_16.xlsx,26527
19_2022-12-06,20221219_RESPV4_12051211_16.xlsx,26428
19_2022-12-08,20221219_RESPV4_12051211_16.xlsx,28268
19_2022-12-08,20221219_RESPV4_12051211_16.xlsx,26026
19_2022-12-10,20221219_RESPV4_12051211_16.xlsx,26675
19_2022-12-10,20221219_RESPV4_12051211_16.xlsx,25853
19_2022-12-11,20221219_RESPV4_12051211_16.xlsx,28723
19_2022-12-11,20221219_RESPV4_12051211_16.xlsx,26129
19_2022-12-12,20221227_RESPV4_12121218_11.xlsx,29539
19_2022-12-12,20221227_RESPV4_12121218_11.xlsx,27225
19_2022-12-13,20221227_RESPV4_12121218_11.xlsx,25795
19_2022-12-13,20221227_RESPV4_12121218_11.xlsx,21128
19_2022-12-15,20221227_RESPV4_12121218_11.xlsx,29743
19_2022-12-15,20221227_RESPV4_12121218_11.xlsx,28082
19_2022-12-17,20221227_RESPV4_12121218_11.xlsx,17316
19_2022-12-17,20221227_RESPV4_12121218_11.xlsx,28987
19_2022-12-18,20221227_RESPV4_12121218_11.xlsx,23688
19_2022-12-18,20221227_RESPV4_12121218_11.xlsx,27265
19_2022-12-19,20230103_RESPV4_12191225_12.xlsx,28975
19_2022-12-19,20230103_RESPV4_12191225_12.xlsx,28148
19_2022-12-20,20230103_RESPV4_12191225_12.xlsx,26057
19_2022-12-20,20230103_RESPV4_12191225_12.xlsx,26095
19_2022-12-22,20230103_RESPV4_12191225_12.xlsx,27808
19_2022-12-22,20230103_RESPV4_12191225_12.xlsx,26211
19_2022-12-24,20230103_RESPV4_12191225_12.xlsx,25480
19_2022-12-24,20230103_RESPV4_12191225_12.xlsx,27848
19_2022-12-25,20230103_RESPV4_12191225_12.xlsx,28317
19_2022-12-25,20230103_RESPV4_12191225_12.xlsx,26373
19_2022-12-26,20230105_RESPV4_12260101_12.xlsx,28517
19_2022-12-26,20230105_RESPV4_12260101_12.xlsx,28103
19_2022-12-27,20230105_RESPV4_12260101_12.xlsx,28678
19_2022-12-27,20230105_RESPV4_12260101_12.xlsx,28158
19_2022-12-29,20230105_RESPV4_12260101_12.xlsx,28988
19_2022-12-29,20230105_RESPV4_12260101_12.xlsx,25894
19_2022-12-31,20230105_RESPV4_12260101_12.xlsx,26988
19_2022-12-31,20230105_RESPV4_12260101_12.xlsx,27548
19_2023-01-01,20230105_RESPV4_12260101_12.xlsx,1071
19_2023-01-01,20230105_RESPV4_12260101_12.xlsx,10962
19_2023-01-02,20230116_RESPV4_01020108_14.xlsx,25453
19_2023-01-02,20230116_RESPV4_01020108_14.xlsx,24010
19_2023-01-03,20230116_RESPV4_01020108_14.xlsx,21638
19_2023-01-03,20230116_RESPV4_01020108_14.xlsx,26340
19_2023-01-05,20230116_RESPV4_01020108_14.xlsx,18721
19_2023-01-05,20230116_RESPV4_01020108_14.xlsx,25191
19_2023-01-07,20230116_RESPV4_01020108_14.xlsx,22947
19_2023-01-07,20230116_RESPV4_01020108_14.xlsx,26749
19_2023-01-08,20230116_RESPV4_01020108_14.xlsx,24568
19_2023-01-08,20230116_RESPV4_01020108_14.xlsx,23299
19_2023-01-09,20230123_RESPV4_01090115_13.xlsx,27724
19_2023-01-09,20230123_RESPV4_01090115_13.xlsx,27634
19_2023-01-10,20230123_RESPV4_01090115_13.xlsx,30145
19_2023-01-10,20230123_RESPV4_01090115_13.xlsx,28565
19_2023-01-12,20230123_RESPV4_01090115_13.xlsx,18734
19_2023-01-12,20230123_RESPV4_01090115_13.xlsx,27223
19_2023-01-14,20230123_RESPV4_01090115_13.xlsx,22920
19_2023-01-14,20230123_RESPV4_01090115_13.xlsx,27841
19_2023-01-15,20230123_RESPV4_01090115_13.xlsx,26403
19_2023-01-15,20230123_RESPV4_01090115_13.xlsx,28858
19_2023-01-16,20230126_RESPV4_01160122_12.xlsx,22621
19_2023-01-16,20230126_RESPV4_01160122_12.xlsx,22882
19_2023-01-17,20230126_RESPV4_01160122_12.xlsx,22304
19_2023-01-17,20230126_RESPV4_01160122_12.xlsx,23295
19_2023-01-19,20230126_RESPV4_01160122_12.xlsx,21772
19_2023-01-19,20230126_RESPV4_01160122_12.xlsx,22401
19_2023-01-21,20230126_RESPV4_01160122_12.xlsx,22064
19_2023-01-21,20230126_RESPV4_01160122_12.xlsx,22265
19_2023-01-22,20230126_RESPV4_01160122_12.xlsx,26117
19_2023-01-22,20230126_RESPV4_01160122_12.xlsx,26105
19_2023-01-23,20230206_RESPV4_01230129_14.xlsx,27716
19_2023-01-23,20230206_RESPV4_01230129_14.xlsx,25556
19_2023-01-24,20230206_RESPV4_01230129_14.xlsx,26978
19_2023-01-24,20230206_RESPV4_01230129_14.xlsx,26817
19_2023-01-26,20230206_RESPV4_01230129_14.xlsx,27977
19_2023-01-26,20230206_RESPV4_01230129_14.xlsx,26703
19_2023-01-28,20230206_RESPV4_01230129_14.xlsx,26328
19_2023-01-28,20230206_RESPV4_01230129_14.xlsx,26817
19_2023-01-29,20230206_RESPV4_01230129_14.xlsx,27958
19_2023-01-29,20230206_RESPV4_01230129_14.xlsx,26542
19_2023-01-30,20230216_RESPV4_01300205_11.xlsx,22960
19_2023-01-30,20230216_RESPV4_01300205_11.xlsx,22915
19_2023-01-31,20230216_RESPV4_01300205_11.xlsx,22301
19_2023-01-31,20230216_RESPV4_01300205_11.xlsx,25133
19_2023-02-02,20230216_RESPV4_01300205_11.xlsx,22922
19_2023-02-02,20230216_RESPV4_01300205_11.xlsx,23233
19_2023-02-04,20230216_RESPV4_01300205_11.xlsx,22532
19_2023-02-04,20230216_RESPV4_01300205_11.xlsx,18372
19_2023-02-05,20230216_RESPV4_01300205_11.xlsx,25799
19_2023-02-05,20230216_RESPV4_01300205_11.xlsx,24832
19_2023-02-06,20230220_RESPV4_02050212_10.xlsx,27733
19_2023-02-06,20230220_RESPV4_02050212_10.xlsx,27697
19_2023-02-07,20230220_RESPV4_02050212_10.xlsx,27042
19_2023-02-07,20230220_RESPV4_02050212_10.xlsx,26263
19_2023-02-09,20230220_RESPV4_02050212_10.xlsx,6136
19_2023-02-09,20230220_RESPV4_02050212_10.xlsx,27022
19_2023-02-11,20230220_RESPV4_02050212_10.xlsx,27148
19_2023-02-11,20230220_RESPV4_02050212_10.xlsx,22463
19_2023-02-12,20230220_RESPV4_02050212_10.xlsx,21619
19_2023-02-12,20230220_RESPV4_02050212_10.xlsx,26702
19_2023-02-13,20230227_RESPV4_02130219_10.xlsx,27209
19_2023-02-13,20230227_RESPV4_02130219_10.xlsx,25621
19_2023-02-14,20230227_RESPV4_02130219_10.xlsx,25495
19_2023-02-14,20230227_RESPV4_02130219_10.xlsx,26421
19_2023-02-16,20230227_RESPV4_02130219_10.xlsx,28306
19_2023-02-16,20230227_RESPV4_02130219_10.xlsx,27599
19_2023-02-18,20230227_RESPV4_02130219_10.xlsx,27467
19_2023-02-18,20230227_RESPV4_02130219_10.xlsx,28307
19_2023-02-19,20230227_RESPV4_02130219_10.xlsx,28786
19_2023-02-19,20230227_RESPV4_02130219_10.xlsx,27370
19_2023-02-20,20230306_RESPV4_02200226_10.xlsx,26724
19_2023-02-20,20230306_RESPV4_02200226_10.xlsx,26658
19_2023-02-21,20230306_RESPV4_02200226_10.xlsx,27005
19_2023-02-21,20230306_RESPV4_02200226_10.xlsx,26847
19_2023-02-23,20230306_RESPV4_02200226_10.xlsx,27887
19_2023-02-23,20230306_RESPV4_02200226_10.xlsx,26447
19_2023-02-25,20230306_RESPV4_02200226_10.xlsx,25989
19_2023-02-25,20230306_RESPV4_02200226_10.xlsx,27096
19_2023-02-26,20230306_RESPV4_02200226_10.xlsx,27348
19_2023-02-26,20230306_RESPV4_02200226_10.xlsx,25875
19_2023-02-27,20230313_RESPV4_02270305_09.xlsx,27520
19_2023-02-27,20230313_RESPV4_02270305_09.xlsx,27309
19_2023-02-28,20230313_RESPV4_02270305_09.xlsx,27029
19_2023-02-28,20230313_RESPV4_02270305_09.xlsx,27973
19_2023-03-02,20230313_RESPV4_02270305_09.xlsx,27917
19_2023-03-02,20230313_RESPV4_02270305_09.xlsx,27350
19_2023-03-04,20230313_RESPV4_02270305_09.xlsx,25863
19_2023-03-04,20230313_RESPV4_02270305_09.xlsx,27868
19_2023-03-05,20230313_RESPV4_02270305_09.xlsx,28911
19_2023-03-05,20230313_RESPV4_02270305_09.xlsx,27593
19_2023-03-06,20230320_RESPV4_03060312_10.xlsx,27475
19_2023-03-06,20230320_RESPV4_03060312_10.xlsx,15837
19_2023-03-07,20230320_RESPV4_03060312_10.xlsx,26828
19_2023-03-07,20230320_RESPV4_03060312_10.xlsx,28252
19_2023-03-09,20230320_RESPV4_03060312_10.xlsx,29340
19_2023-03-09,20230320_RESPV4_03060312_10.xlsx,26182
19_2023-03-11,20230320_RESPV4_03060312_10.xlsx,26583
19_2023-03-11,20230320_RESPV4_03060312_10.xlsx,28061
19_2023-03-12,20230320_RESPV4_03060312_10.xlsx,29161
19_2023-03-12,20230320_RESPV4_03060312_10.xlsx,27236
19_2023-03-13,20230327_RESPV4_03130319_10.xlsx,25974
19_2023-03-13,20230327_RESPV4_03130319_10.xlsx,27198
19_2023-03-14,20230327_RESPV4_03130319_10.xlsx,26622
19_2023-03-14,20230327_RESPV4_03130319_10.xlsx,27009
19_2023-03-16,20230327_RESPV4_03130319_10.xlsx,27599
19_2023-03-16,20230327_RESPV4_03130319_10.xlsx,26377
19_2023-03-18,20230327_RESPV4_03130319_10.xlsx,25215
19_2023-03-18,20230327_RESPV4_03130319_10.xlsx,26995
19_2023-03-19,20230327_RESPV4_03130319_10.xlsx,27677
19_2023-03-19,20230327_RESPV4_03130319_10.xlsx,26498
19_2023-03-20,20230328_RESPV4_03200321_10.xlsx,25869
19_2023-03-20,20230328_RESPV4_03200321_10.xlsx,27467
19_2023-03-21,20230328_RESPV4_03200321_10.xlsx,28288
19_2023-03-21,20230328_RESPV4_03200321_10.xlsx,24061
19_2023-03-23,20230404_RESPV4_03230328_08.xlsx,28493
19_2023-03-23,20230404_RESPV4_03230328_08.xlsx,26989
19_2023-03-25,20230404_RESPV4_03230328_08.xlsx,26557
19_2023-03-25,20230404_RESPV4_03230328_08.xlsx,23542
19_2023-03-26,20230404_RESPV4_03230328_08.xlsx,27140
19_2023-03-26,20230404_RESPV4_03230328_08.xlsx,26985
19_2023-03-27,20230404_RESPV4_03230328_08.xlsx,24241
19_2023-03-27,20230404_RESPV4_03230328_08.xlsx,27702
19_2023-03-28,20230404_RESPV4_03230328_08.xlsx,28408
19_2023-03-28,20230404_RESPV4_03230328_08.xlsx,27235
19_2023-03-30,20230412_RESPV4_03300404_09.xlsx,10231
19_2023-03-30,20230412_RESPV4_03300404_09.xlsx,26914
19_2023-04-01,20230412_RESPV4_03300404_09.xlsx,24526
19_2023-04-01,20230412_RESPV4_03300404_09.xlsx,27947
19_2023-04-01,20230508_RESPV4_04270502_10.xlsx,26034
19_2023-04-01,20230508_RESPV4_04270502_10.xlsx,27726
19_2023-04-02,20230412_RESPV4_03300404_09.xlsx,28153
19_2023-04-02,20230412_RESPV4_03300404_09.xlsx,25811
19_2023-04-02,20230508_RESPV4_04270502_10.xlsx,28495
19_2023-04-02,20230508_RESPV4_04270502_10.xlsx,27208
19_2023-04-03,20230412_RESPV4_03300404_09.xlsx,25617
19_2023-04-03,20230412_RESPV4_03300404_09.xlsx,27995
19_2023-04-04,20230412_RESPV4_03300404_09.xlsx,28414
19_2023-04-04,20230412_RESPV4_03300404_09.xlsx,27010
19_2023-04-06,20230418_RESPV4_04060410_08.xlsx,27794
19_2023-04-06,20230418_RESPV4_04060410_08.xlsx,27897
19_2023-04-08,20230418_RESPV4_04060410_08.xlsx,28104
19_2023-04-08,20230418_RESPV4_04060410_08.xlsx,27976
19_2023-04-09,20230418_RESPV4_04060410_08.xlsx,28409
19_2023-04-09,20230418_RESPV4_04060410_08.xlsx,27308
19_2023-04-10,20230418_RESPV4_04060410_08.xlsx,27379
19_2023-04-10,20230418_RESPV4_04060410_08.xlsx,28427
19_2023-04-13,20230425_RESPV4_04130418_09.xlsx,27983
19_2023-04-13,20230425_RESPV4_04130418_09.xlsx,27424
19_2023-04-15,20230425_RESPV4_04130418_09.xlsx,27759
19_2023-04-15,20230425_RESPV4_04130418_09.xlsx,28723
19_2023-04-16,20230425_RESPV4_04130418_09.xlsx,26399
19_2023-04-16,20230425_RESPV4_04130418_09.xlsx,26632
19_2023-04-17,20230425_RESPV4_04130418_09.xlsx,23838
19_2023-04-17,20230425_RESPV4_04130418_09.xlsx,27898
19_2023-04-18,20230425_RESPV4_04130418_09.xlsx,29279
19_2023-04-18,20230425_RESPV4_04130418_09.xlsx,27241
19_2023-04-20,20230428_RESPV4_04200425_08.xlsx,27090
19_2023-04-20,20230428_RESPV4_04200425_08.xlsx,27169
19_2023-04-22,20230428_RESPV4_04200425_08.xlsx,28259
19_2023-04-22,20230428_RESPV4_04200425_08.xlsx,16496
19_2023-04-23,20230428_RESPV4_04200425_08.xlsx,27319
19_2023-04-23,20230428_RESPV4_04200425_08.xlsx,27162
19_2023-04-24,20230428_RESPV4_04200425_08.xlsx,26899
19_2023-04-24,20230428_RESPV4_04200425_08.xlsx,26823
19_2023-04-25,20230428_RESPV4_04200425_08.xlsx,27936
19_2023-04-25,20230428_RESPV4_04200425_08.xlsx,27030
19_2023-04-27,20230508_RESPV4_04270502_10.xlsx,28586
19_2023-04-27,20230508_RESPV4_04270502_10.xlsx,27808
19_2023-04-29,20230508_RESPV4_04270502_10.xlsx,26323
19_2023-04-29,20230508_RESPV4_04270502_10.xlsx,27451
19_2023-04-30,20230508_RESPV4_04270502_10.xlsx,28330
19_2023-04-30,20230508_RESPV4_04270502_10.xlsx,25909
19_2023-05-04,20230515_RESPV4_05040509_10.xlsx,28417
19_2023-05-04,20230515_RESPV4_05040509_10.xlsx,27924
19_2023-05-06,20230515_RESPV4_05040509_10.xlsx,27253
19_2023-05-06,20230515_RESPV4_05040509_10.xlsx,28154
19_2023-05-07,20230515_RESPV4_05040509_10.xlsx,28223
19_2023-05-07,20230515_RESPV4_05040509_10.xlsx,24140
19_2023-05-08,20230515_RESPV4_05040509_10.xlsx,26753
19_2023-05-08,20230515_RESPV4_05040509_10.xlsx,27117
19_2023-05-09,20230515_RESPV4_05040509_10.xlsx,27999
19_2023-05-09,20230515_RESPV4_05040509_10.xlsx,16
19_2023-05-11,20230522_RESPV4_05110516_12.xlsx,28056
19_2023-05-11,20230522_RESPV4_05110516_12.xlsx,27584
19_2023-05-12,20230522_RESPV4_05110516_12.xlsx,27071
19_2023-05-12,20230522_RESPV4_05110516_12.xlsx,27989
19_2023-05-13,20230522_RESPV4_05110516_12.xlsx,28611
19_2023-05-13,20230522_RESPV4_05110516_12.xlsx,27541
19_2023-05-14,20230522_RESPV4_05110516_12.xlsx,26071
19_2023-05-14,20230522_RESPV4_05110516_12.xlsx,27617
19_2023-05-18,20230530_RESPV4_05180523_10.xlsx,28164
19_2023-05-18,20230530_RESPV4_05180523_10.xlsx,27222
19_2023-05-20,20230530_RESPV4_05180523_10.xlsx,22973
19_2023-05-20,20230530_RESPV4_05180523_10.xlsx,27368
19_2023-05-21,20230530_RESPV4_05180523_10.xlsx,28446
19_2023-05-21,20230530_RESPV4_05180523_10.xlsx,27092
19_2023-05-22,20230530_RESPV4_05180523_10.xlsx,26822
19_2023-05-22,20230530_RESPV4_05180523_10.xlsx,27597
19_2023-05-23,20230530_RESPV4_05180523_10.xlsx,28792
19_2023-05-23,20230530_RESPV4_05180523_10.xlsx,27011
19_2023-05-25,20230605_RESPV4_05250530_10.xlsx,27283
19_2023-05-25,20230605_RESPV4_05250530_10.xlsx,26623
19_2023-05-27,20230605_RESPV4_05250530_10.xlsx,26631
19_2023-05-27,20230605_RESPV4_05250530_10.xlsx,27076
19_2023-05-28,20230605_RESPV4_05250530_10.xlsx,27793
19_2023-05-28,20230605_RESPV4_05250530_10.xlsx,26438
19_2023-05-29,20230605_RESPV4_05250530_10.xlsx,24583
19_2023-05-29,20230605_RESPV4_05250530_10.xlsx,27494
19_2023-05-30,20230605_RESPV4_05250530_10.xlsx,27257
19_2023-05-30,20230605_RESPV4_05250530_10.xlsx,26092
19_2023-06-01,20230612_RESPV4_06010606_10.xlsx,27790
19_2023-06-01,20230612_RESPV4_06010606_10.xlsx,27123
19_2023-06-03,20230612_RESPV4_06010606_10.xlsx,27201
19_2023-06-03,20230612_RESPV4_06010606_10.xlsx,27467
19_2023-06-04,20230612_RESPV4_06010606_10.xlsx,28280
19_2023-06-04,20230612_RESPV4_06010606_10.xlsx,27050
19_2023-06-05,20230612_RESPV4_06010606_10.xlsx,26692
19_2023-06-05,20230612_RESPV4_06010606_10.xlsx,27139
19_2023-06-06,20230612_RESPV4_06010606_10.xlsx,27749
19_2023-06-06,20230612_RESPV4_06010606_10.xlsx,27529
19_2023-06-08,20230619_RESPV4_06080613_10.xlsx,26907
19_2023-06-08,20230619_RESPV4_06080613_10.xlsx,27143
19_2023-06-10,20230619_RESPV4_06080613_10.xlsx,26983
19_2023-06-10,20230619_RESPV4_06080613_10.xlsx,27375
19_2023-06-11,20230619_RESPV4_06080613_10.xlsx,28036
19_2023-06-11,20230619_RESPV4_06080613_10.xlsx,25837
19_2023-06-12,20230619_RESPV4_06080613_10.xlsx,26504
19_2023-06-12,20230619_RESPV4_06080613_10.xlsx,26643
19_2023-06-13,20230619_RESPV4_06080613_10.xlsx,28344
19_2023-06-13,20230619_RESPV4_06080613_10.xlsx,26977
25_2022-11-07,20221121_RESPV4_02111113_14.xlsx,26813
25_2022-11-07,20221121_RESPV4_02111113_14.xlsx,21547
25_2022-11-08,20221121_RESPV4_02111113_14.xlsx,27565
25_2022-11-08,20221121_RESPV4_02111113_14.xlsx,26874
25_2022-11-10,20221121_RESPV4_02111113_14.xlsx,25642
25_2022-11-10,20221121_RESPV4_02111113_14.xlsx,25003
25_2022-11-12,20221121_RESPV4_02111113_14.xlsx,25943
25_2022-11-12,20221121_RESPV4_02111113_14.xlsx,26515
25_2022-11-13,20221121_RESPV4_02111113_14.xlsx,26879
25_2022-11-13,20221121_RESPV4_02111113_14.xlsx,25518
25_2022-11-14,20221128_RESPV4_11141120_14.xlsx,25908
25_2022-11-14,20221128_RESPV4_11141120_14.xlsx,27603
25_2022-11-15,20221128_RESPV4_11141120_14.xlsx,26049
25_2022-11-15,20221128_RESPV4_11141120_14.xlsx,28071
25_2022-11-17,20221128_RESPV4_11141120_14.xlsx,21778
25_2022-11-17,20221128_RESPV4_11141120_14.xlsx,24050
25_2022-11-19,20221128_RESPV4_11141120_14.xlsx,25272
25_2022-11-19,20221128_RESPV4_11141120_14.xlsx,26137
25_2022-11-20,20221128_RESPV4_11141120_14.xlsx,27284
25_2022-11-20,20221128_RESPV4_11141120_14.xlsx,25113
25_2022-11-21,20221208_RESPV4_11281204_13.xlsx,27658
25_2022-11-21,20221208_RESPV4_11281204_13.xlsx,27610
25_2022-11-22,20221208_RESPV4_11281204_13.xlsx,27109
25_2022-11-22,20221208_RESPV4_11281204_13.xlsx,27481
25_2022-11-24,20221208_RESPV4_11281204_13.xlsx,22966
25_2022-11-24,20221208_RESPV4_11281204_13.xlsx,25531
25_2022-11-26,20221208_RESPV4_11281204_13.xlsx,24544
25_2022-11-26,20221208_RESPV4_11281204_13.xlsx,26849
25_2022-11-27,20221208_RESPV4_11281204_13.xlsx,27662
25_2022-11-27,20221208_RESPV4_11281204_13.xlsx,27535
25_2022-11-28,20221212_RESPV4_11281204_14.xlsx,27775
25_2022-11-28,20221212_RESPV4_11281204_14.xlsx,27356
25_2022-11-29,20221212_RESPV4_11281204_14.xlsx,27835
25_2022-11-29,20221212_RESPV4_11281204_14.xlsx,28025
25_2022-12-01,20221212_RESPV4_11281204_14.xlsx,27115
25_2022-12-01,20221212_RESPV4_11281204_14.xlsx,26847
25_2022-12-03,20221212_RESPV4_11281204_14.xlsx,27054
25_2022-12-03,20221212_RESPV4_11281204_14.xlsx,27121
25_2022-12-04,20221212_RESPV4_11281204_14.xlsx,27159
25_2022-12-04,20221212_RESPV4_11281204_14.xlsx,28079
25_2022-12-05,20221219_RESPV4_12051211_16.xlsx,28912
25_2022-12-05,20221219_RESPV4_12051211_16.xlsx,28221
25_2022-12-06,20221219_RESPV4_12051211_16.xlsx,25909
25_2022-12-06,20221219_RESPV4_12051211_16.xlsx,28493
25_2022-12-08,20221219_RESPV4_12051211_16.xlsx,26751
25_2022-12-08,20221219_RESPV4_12051211_16.xlsx,26069
25_2022-12-10,20221219_RESPV4_12051211_16.xlsx,25695
25_2022-12-10,20221219_RESPV4_12051211_16.xlsx,27812
25_2022-12-11,20221219_RESPV4_12051211_16.xlsx,27458
25_2022-12-11,20221219_RESPV4_12051211_16.xlsx,25107
25_2022-12-12,20221227_RESPV4_12121218_11.xlsx,29362
25_2022-12-12,20221227_RESPV4_12121218_11.xlsx,28356
25_2022-12-13,20221227_RESPV4_12121218_11.xlsx,28470
25_2022-12-13,20221227_RESPV4_12121218_11.xlsx,28340
25_2022-12-15,20221227_RESPV4_12121218_11.xlsx,28396
25_2022-12-15,20221227_RESPV4_12121218_11.xlsx,27591
25_2022-12-17,20221227_RESPV4_12121218_11.xlsx,28026
25_2022-12-17,20221227_RESPV4_12121218_11.xlsx,28301
25_2022-12-18,20221227_RESPV4_12121218_11.xlsx,28943
25_2022-12-18,20221227_RESPV4_12121218_11.xlsx,28037
25_2022-12-19,20230103_RESPV4_12191225_12.xlsx,28439
25_2022-12-19,20230103_RESPV4_12191225_12.xlsx,27891
25_2022-12-20,20230103_RESPV4_12191225_12.xlsx,25179
25_2022-12-20,20230103_RESPV4_12191225_12.xlsx,27326
25_2022-12-22,20230103_RESPV4_12191225_12.xlsx,27317
25_2022-12-22,20230103_RESPV4_12191225_12.xlsx,27570
25_2022-12-24,20230103_RESPV4_12191225_12.xlsx,25820
25_2022-12-24,20230103_RESPV4_12191225_12.xlsx,28158
25_2022-12-25,20230103_RESPV4_12191225_12.xlsx,27277
25_2022-12-25,20230103_RESPV4_12191225_12.xlsx,26064
25_2022-12-26,20230112_RESPV4_01020108_10.xlsx,26950
25_2022-12-26,20230112_RESPV4_01020108_10.xlsx,27906
25_2022-12-27,20230112_RESPV4_01020108_10.xlsx,27433
25_2022-12-27,20230112_RESPV4_01020108_10.xlsx,26411
25_2022-12-29,20230112_RESPV4_01020108_10.xlsx,28194
25_2022-12-29,20230112_RESPV4_01020108_10.xlsx,27314
25_2022-12-31,20230112_RESPV4_01020108_10.xlsx,25873
25_2022-12-31,20230112_RESPV4_01020108_10.xlsx,28058
25_2023-01-01,20230112_RESPV4_01020108_10.xlsx,28548
25_2023-01-01,20230112_RESPV4_01020108_10.xlsx,27892
25_2023-01-02,20230116_RESPV4_01020108_14.xlsx,27434
25_2023-01-02,20230116_RESPV4_01020108_14.xlsx,27808
25_2023-01-03,20230116_RESPV4_01020108_14.xlsx,26800
25_2023-01-03,20230116_RESPV4_01020108_14.xlsx,28103
25_2023-01-05,20230116_RESPV4_01020108_14.xlsx,27714
25_2023-01-05,20230116_RESPV4_01020108_14.xlsx,24194
25_2023-01-07,20230116_RESPV4_01020108_14.xlsx,23466
25_2023-01-07,20230116_RESPV4_01020108_14.xlsx,25597
25_2023-01-08,20230116_RESPV4_01020108_14.xlsx,25915
25_2023-01-08,20230116_RESPV4_01020108_14.xlsx,26973
25_2023-01-09,20230123_RESPV4_01090115_13.xlsx,29095
25_2023-01-09,20230123_RESPV4_01090115_13.xlsx,23829
25_2023-01-10,20230123_RESPV4_01090115_13.xlsx,29114
25_2023-01-10,20230123_RESPV4_01090115_13.xlsx,28716
25_2023-01-12,20230123_RESPV4_01090115_13.xlsx,29099
25_2023-01-12,20230123_RESPV4_01090115_13.xlsx,28971
25_2023-01-14,20230123_RESPV4_01090115_13.xlsx,29493
25_2023-01-14,20230123_RESPV4_01090115_13.xlsx,27865
25_2023-01-15,20230123_RESPV4_01090115_13.xlsx,28687
25_2023-01-15,20230123_RESPV4_01090115_13.xlsx,28825
25_2023-01-16,20230130_RESPV4_01160122_14.xlsx,26512
25_2023-01-16,20230130_RESPV4_01160122_14.xlsx,25673
25_2023-01-17,20230130_RESPV4_01160122_14.xlsx,25934
25_2023-01-17,20230130_RESPV4_01160122_14.xlsx,27508
25_2023-01-19,20230130_RESPV4_01160122_14.xlsx,25193
25_2023-01-19,20230130_RESPV4_01160122_14.xlsx,14876
25_2023-01-21,20230130_RESPV4_01160122_14.xlsx,24893
25_2023-01-21,20230130_RESPV4_01160122_14.xlsx,26691
25_2023-01-22,20230130_RESPV4_01160122_14.xlsx,27425
25_2023-01-22,20230130_RESPV4_01160122_14.xlsx,26049
25_2023-01-23,20230206_RESPV4_01230129_14.xlsx,27658
25_2023-01-23,20230206_RESPV4_01230129_14.xlsx,27036
25_2023-01-24,20230206_RESPV4_01230129_14.xlsx,24582
25_2023-01-24,20230206_RESPV4_01230129_14.xlsx,27637
25_2023-01-26,20230206_RESPV4_01230129_14.xlsx,25947
25_2023-01-26,20230206_RESPV4_01230129_14.xlsx,24913
25_2023-01-28,20230206_RESPV4_01230129_14.xlsx,23807
25_2023-01-28,20230206_RESPV4_01230129_14.xlsx,27564
25_2023-01-29,20230206_RESPV4_01230129_14.xlsx,27487
25_2023-01-29,20230206_RESPV4_01230129_14.xlsx,13839
25_2023-01-31,20230216_RESPV4_01300205_11.xlsx,24718
25_2023-01-31,20230216_RESPV4_01300205_11.xlsx,25740
25_2023-02-02,20230216_RESPV4_01300205_11.xlsx,23175
25_2023-02-02,20230216_RESPV4_01300205_11.xlsx,810
25_2023-02-04,20230216_RESPV4_01300205_11.xlsx,1960
25_2023-02-04,20230216_RESPV4_01300205_11.xlsx,22507
25_2023-02-05,20230216_RESPV4_01300205_11.xlsx,26471
25_2023-02-05,20230216_RESPV4_01300205_11.xlsx,26570
25_2023-02-05,20230216_RESPV4_01300205_11.xlsx,24894
25_2023-02-05,20230216_RESPV4_01300205_11.xlsx,25655
25_2023-02-06,20230220_RESPV4_02050212_10.xlsx,29084
25_2023-02-06,20230220_RESPV4_02050212_10.xlsx,28298
25_2023-02-07,20230220_RESPV4_02050212_10.xlsx,28374
25_2023-02-07,20230220_RESPV4_02050212_10.xlsx,29035
25_2023-02-09,20230220_RESPV4_02050212_10.xlsx,28884
25_2023-02-09,20230220_RESPV4_02050212_10.xlsx,27262
25_2023-02-11,20230220_RESPV4_02050212_10.xlsx,27176
25_2023-02-11,20230220_RESPV4_02050212_10.xlsx,28297
25_2023-02-12,20230220_RESPV4_02050212_10.xlsx,28868
25_2023-02-12,20230220_RESPV4_02050212_10.xlsx,27032
25_2023-02-13,20230227_RESPV4_02130219_10.xlsx,27452
25_2023-02-13,20230227_RESPV4_02130219_10.xlsx,27135
25_2023-02-14,20230227_RESPV4_02130219_10.xlsx,28001
