wastewater_treatment_plant.name,collection_date,target,loq,lod,gc_per_lww
ARA Sensetal,2023-07-16,IBV-M,32880,6000,2769.2275
ARA Sensetal,2023-07-16,IBV-M,32880,6000,-0
ARA Sensetal,2023-07-16,RSV-N,32880,6000,2769.2275
ARA Sensetal,2023-07-16,RSV-N,32880,6000,-0
ARA Sensetal,2023-07-16,SARS-N1,32880,6000,3470.7417
ARA Sensetal,2023-07-16,SARS-N1,32880,6000,5538.588
ARA Sensetal,2023-07-16,SARS-N2,32880,6000,11077.706
ARA Sensetal,2023-07-16,SARS-N2,32880,6000,13884.218
ARA Buholz,2023-07-16,IAV-M,32880,6000,2788.5989
ARA Buholz,2023-07-16,IAV-M,32880,6000,-0
ARA Buholz,2023-07-16,IBV-M,32880,6000,2592.2583
ARA Buholz,2023-07-16,IBV-M,32880,6000,2788.5989
ARA Buholz,2023-07-16,RSV-N,32880,6000,-0
ARA Buholz,2023-07-16,RSV-N,32880,6000,-0
ARA Buholz,2023-07-16,SARS-N1,32880,6000,12962.454
ARA Buholz,2023-07-16,SARS-N1,32880,6000,41843.113
ARA Buholz,2023-07-16,SARS-N2,32880,6000,36262.28
ARA Buholz,2023-07-16,SARS-N2,32880,6000,23334.51
ARA Schwyz,2023-07-16,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-16,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-16,IBV-M,32880,6000,-0
ARA Schwyz,2023-07-16,IBV-M,32880,6000,-0
ARA Schwyz,2023-07-16,RSV-N,32880,6000,-0
ARA Schwyz,2023-07-16,RSV-N,32880,6000,-0
ARA Schwyz,2023-07-16,SARS-N1,32880,6000,38654.645
ARA Schwyz,2023-07-16,SARS-N1,32880,6000,43746.32
ARA Schwyz,2023-07-16,SARS-N2,32880,6000,60767.727
ARA Schwyz,2023-07-16,SARS-N2,32880,6000,81887.51
ARA Zuchwil,2023-07-16,IAV-M,32880,6000,-0
ARA Zuchwil,2023-07-16,IAV-M,32880,6000,-0
ARA Zuchwil,2023-07-16,IBV-M,32880,6000,21987.33
ARA Zuchwil,2023-07-16,IBV-M,32880,6000,-0
ARA Zuchwil,2023-07-16,RSV-N,32880,6000,14657.291
ARA Zuchwil,2023-07-16,RSV-N,32880,6000,2235.2031
ARA Zuchwil,2023-07-16,SARS-N1,32880,6000,38010.215
ARA Zuchwil,2023-07-16,SARS-N1,32880,6000,39094.37
ARA Zuchwil,2023-07-16,SARS-N2,32880,6000,40246.887
ARA Zuchwil,2023-07-16,SARS-N2,32880,6000,41538.65
ARA Basel/Prorheno,2023-07-16,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-16,IBV-M,32880,6000,2812.342
ARA Basel/Prorheno,2023-07-16,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2023-07-16,SARS-N1,32880,6000,8437.437
ARA Basel/Prorheno,2023-07-16,SARS-N2,32880,6000,19689.268
ARA Altenrhein,2023-07-16,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-16,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-16,IBV-M,32880,6000,-0
ARA Altenrhein,2023-07-16,IBV-M,32880,6000,2193.3887
ARA Altenrhein,2023-07-16,RSV-N,32880,6000,-0
ARA Altenrhein,2023-07-16,RSV-N,32880,6000,-0
ARA Altenrhein,2023-07-16,SARS-N1,32880,6000,61446.367
ARA Altenrhein,2023-07-16,SARS-N1,32880,6000,50680.55
ARA Altenrhein,2023-07-16,SARS-N2,32880,6000,61446.367
ARA Altenrhein,2023-07-16,SARS-N2,32880,6000,80649.05
ARA Chur,2023-07-16,IAV-M,32880,6000,-0
ARA Chur,2023-07-16,IAV-M,32880,6000,-0
ARA Chur,2023-07-16,IBV-M,32880,6000,5060.049
ARA Chur,2023-07-16,IBV-M,32880,6000,4521.5483
ARA Chur,2023-07-16,RSV-N,32880,6000,4521.5483
ARA Chur,2023-07-16,RSV-N,32880,6000,5060.049
ARA Chur,2023-07-16,SARS-N1,32880,6000,36182.293
ARA Chur,2023-07-16,SARS-N1,32880,6000,32898.24
ARA Chur,2023-07-16,SARS-N2,32880,6000,53152.617
ARA Chur,2023-07-16,SARS-N2,32880,6000,63333.88
CDA Lugano,2023-07-16,IAV-M,32880,6000,-0
CDA Lugano,2023-07-16,IAV-M,32880,6000,-0
CDA Lugano,2023-07-16,IBV-M,32880,6000,-0
CDA Lugano,2023-07-16,IBV-M,32880,6000,-0
CDA Lugano,2023-07-16,RSV-N,32880,6000,-0
CDA Lugano,2023-07-16,RSV-N,32880,6000,-0
CDA Lugano,2023-07-16,SARS-N1,32880,6000,16268.919
CDA Lugano,2023-07-16,SARS-N1,32880,6000,14763.358
CDA Lugano,2023-07-16,SARS-N2,32880,6000,18980.85
CDA Lugano,2023-07-16,SARS-N2,32880,6000,39377.34
STEP Vidy,2023-07-16,IAV-M,32880,6000,-0
STEP Vidy,2023-07-16,IAV-M,32880,6000,-0
STEP Vidy,2023-07-16,IBV-M,32880,6000,-0
STEP Vidy,2023-07-16,IBV-M,32880,6000,-0
STEP Vidy,2023-07-16,RSV-N,32880,6000,-0
STEP Vidy,2023-07-16,RSV-N,32880,6000,-0
STEP Vidy,2023-07-16,SARS-N1,32880,6000,39708.71
STEP Vidy,2023-07-16,SARS-N1,32880,6000,32920.816
STEP Vidy,2023-07-16,SARS-N2,32880,6000,79444.71
STEP Vidy,2023-07-16,SARS-N2,32880,6000,74098.23
STEP Neuchatel,2023-07-16,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-16,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-16,IBV-M,32880,6000,-0
STEP Neuchatel,2023-07-16,IBV-M,32880,6000,-0
STEP Neuchatel,2023-07-16,RSV-N,32880,6000,4718.0728
STEP Neuchatel,2023-07-16,RSV-N,32880,6000,-0
STEP Neuchatel,2023-07-16,SARS-N1,32880,6000,30674.357
STEP Neuchatel,2023-07-16,SARS-N1,32880,6000,42699.656
STEP Neuchatel,2023-07-16,SARS-N2,32880,6000,33034.6
STEP Neuchatel,2023-07-16,SARS-N2,32880,6000,56939.887
STEP Aire,2023-07-16,IAV-M,32880,6000,-0
STEP Aire,2023-07-16,IAV-M,32880,6000,-0
STEP Aire,2023-07-16,IBV-M,32880,6000,-0
STEP Aire,2023-07-16,IBV-M,32880,6000,-0
STEP Aire,2023-07-16,RSV-N,32880,6000,-0
STEP Aire,2023-07-16,RSV-N,32880,6000,-0
STEP Aire,2023-07-16,SARS-N1,32880,6000,68670.59
STEP Aire,2023-07-16,SARS-N1,32880,6000,86977.02
STEP Aire,2023-07-16,SARS-N2,32880,6000,91578.94
STEP Aire,2023-07-16,SARS-N2,32880,6000,86977.02
STEP Porrentruy,2023-07-16,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-16,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-16,IBV-M,32880,6000,-0
STEP Porrentruy,2023-07-16,IBV-M,32880,6000,2850.621
STEP Porrentruy,2023-07-16,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-16,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-16,SARS-N1,32880,6000,21693.928
STEP Porrentruy,2023-07-16,SARS-N1,32880,6000,17105.836
STEP Porrentruy,2023-07-16,SARS-N2,32880,6000,14254.512
STEP Porrentruy,2023-07-16,SARS-N2,32880,6000,16269.683
ARA Region Bern,2023-07-17,IAV-M,32880,6000,-0
ARA Region Bern,2023-07-17,IAV-M,32880,6000,-0
ARA Region Bern,2023-07-17,IBV-M,32880,6000,2271.3008
ARA Region Bern,2023-07-17,IBV-M,32880,6000,-0
ARA Region Bern,2023-07-17,RSV-N,32880,6000,-0
ARA Region Bern,2023-07-17,RSV-N,32880,6000,2271.3008
ARA Region Bern,2023-07-17,SARS-N1,32880,6000,20444.92
ARA Region Bern,2023-07-17,SARS-N1,32880,6000,13532.886
ARA Region Bern,2023-07-17,SARS-N2,32880,6000,15788.675
ARA Region Bern,2023-07-17,SARS-N2,32880,6000,31806.336
ARA Sensetal,2023-07-17,IAV-M,32880,6000,-0
ARA Sensetal,2023-07-17,IAV-M,32880,6000,-0
ARA Sensetal,2023-07-17,IBV-M,32880,6000,-0
ARA Sensetal,2023-07-17,IBV-M,32880,6000,2857.1025
ARA Sensetal,2023-07-17,RSV-N,32880,6000,-0
ARA Sensetal,2023-07-17,RSV-N,32880,6000,2857.1025
ARA Sensetal,2023-07-17,SARS-N1,32880,6000,25719.008
ARA Sensetal,2023-07-17,SARS-N1,32880,6000,28332.256
ARA Sensetal,2023-07-17,SARS-N2,32880,6000,22664.695
ARA Sensetal,2023-07-17,SARS-N2,32880,6000,17144.734
ARA Buholz,2023-07-17,IAV-M,32880,6000,-0
ARA Buholz,2023-07-17,IAV-M,32880,6000,-0
ARA Buholz,2023-07-17,IBV-M,32880,6000,-0
ARA Buholz,2023-07-17,IBV-M,32880,6000,2801.0308
ARA Buholz,2023-07-17,RSV-N,32880,6000,2801.0308
ARA Buholz,2023-07-17,RSV-N,32880,6000,2679.2495
ARA Buholz,2023-07-17,SARS-N1,32880,6000,26798.086
ARA Buholz,2023-07-17,SARS-N1,32880,6000,33621.33
ARA Buholz,2023-07-17,SARS-N2,32880,6000,45564.14
ARA Buholz,2023-07-17,SARS-N2,32880,6000,25214.162
ARA Schwyz,2023-07-17,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-17,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-17,IBV-M,32880,6000,7469.9175
ARA Schwyz,2023-07-17,IBV-M,32880,6000,2391.3894
ARA Schwyz,2023-07-17,RSV-N,32880,6000,2391.3894
ARA Schwyz,2023-07-17,RSV-N,32880,6000,7469.9175
ARA Schwyz,2023-07-17,SARS-N1,32880,6000,-0
ARA Schwyz,2023-07-17,SARS-N1,32880,6000,2391.3894
ARA Schwyz,2023-07-17,SARS-N2,32880,6000,9960.105
ARA Schwyz,2023-07-17,SARS-N2,32880,6000,2391.3894
ARA Basel/Prorheno,2023-07-17,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,IBV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,IBV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2023-07-17,SARS-N1,32880,6000,22440.688
ARA Basel/Prorheno,2023-07-17,SARS-N1,32880,6000,30021.54
ARA Basel/Prorheno,2023-07-17,SARS-N2,32880,6000,44890.09
ARA Basel/Prorheno,2023-07-17,SARS-N2,32880,6000,42034.52
ARA Altenrhein,2023-07-17,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-17,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-17,IBV-M,32880,6000,2269.6064
ARA Altenrhein,2023-07-17,IBV-M,32880,6000,4858.455
ARA Altenrhein,2023-07-17,RSV-N,32880,6000,2269.6064
ARA Altenrhein,2023-07-17,RSV-N,32880,6000,-0
ARA Altenrhein,2023-07-17,SARS-N1,32880,6000,48602.938
ARA Altenrhein,2023-07-17,SARS-N1,32880,6000,54495.164
ARA Altenrhein,2023-07-17,SARS-N2,32880,6000,65623.625
ARA Altenrhein,2023-07-17,SARS-N2,32880,6000,70399.266
CDA Lugano,2023-07-17,IAV-M,32880,6000,-0
CDA Lugano,2023-07-17,IAV-M,32880,6000,-0
CDA Lugano,2023-07-17,IBV-M,32880,6000,-0
CDA Lugano,2023-07-17,IBV-M,32880,6000,-0
CDA Lugano,2023-07-17,RSV-N,32880,6000,-0
CDA Lugano,2023-07-17,RSV-N,32880,6000,2506.3835
CDA Lugano,2023-07-17,SARS-N1,32880,6000,22561.365
CDA Lugano,2023-07-17,SARS-N1,32880,6000,20489.512
CDA Lugano,2023-07-17,SARS-N2,32880,6000,20054.111
CDA Lugano,2023-07-17,SARS-N2,32880,6000,28174.95
STEP Aire,2023-07-17,IAV-M,32880,6000,-0
STEP Aire,2023-07-17,IAV-M,32880,6000,-0
STEP Aire,2023-07-17,IBV-M,32880,6000,2597.2666
STEP Aire,2023-07-17,IBV-M,32880,6000,-0
STEP Aire,2023-07-17,RSV-N,32880,6000,-0
STEP Aire,2023-07-17,RSV-N,32880,6000,-0
STEP Aire,2023-07-17,SARS-N1,32880,6000,68482.24
STEP Aire,2023-07-17,SARS-N1,32880,6000,57166.844
STEP Aire,2023-07-17,SARS-N2,32880,6000,74441.05
STEP Aire,2023-07-17,SARS-N2,32880,6000,72767.62
STEP Porrentruy,2023-07-17,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-17,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-17,IBV-M,32880,6000,-0
STEP Porrentruy,2023-07-17,IBV-M,32880,6000,-0
STEP Porrentruy,2023-07-17,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-17,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-17,SARS-N1,32880,6000,21198.67
STEP Porrentruy,2023-07-17,SARS-N1,32880,6000,8887.6
STEP Porrentruy,2023-07-17,SARS-N2,32880,6000,14813.426
STEP Porrentruy,2023-07-17,SARS-N2,32880,6000,29150.174
ARA Werdhoelzli,2023-07-18,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-07-18,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-07-18,IBV-M,32880,6000,2148.9478
ARA Werdhoelzli,2023-07-18,IBV-M,32880,6000,-0
ARA Werdhoelzli,2023-07-18,RSV-N,32880,6000,2231.1482
ARA Werdhoelzli,2023-07-18,RSV-N,32880,6000,-0
ARA Werdhoelzli,2023-07-18,SARS-N1,32880,6000,80375.63
ARA Werdhoelzli,2023-07-18,SARS-N1,32880,6000,25792.646
ARA Werdhoelzli,2023-07-18,SARS-N2,32880,6000,89313.17
ARA Werdhoelzli,2023-07-18,SARS-N2,32880,6000,36542.98
ARA Region Bern,2023-07-18,IAV-M,32880,6000,-0
ARA Region Bern,2023-07-18,IAV-M,32880,6000,-0
ARA Region Bern,2023-07-18,IBV-M,32880,6000,-0
ARA Region Bern,2023-07-18,IBV-M,32880,6000,-0
ARA Region Bern,2023-07-18,RSV-N,32880,6000,-0
ARA Region Bern,2023-07-18,RSV-N,32880,6000,-0
ARA Region Bern,2023-07-18,SARS-N1,32880,6000,2243.967
ARA Region Bern,2023-07-18,SARS-N1,32880,6000,9057.62
ARA Region Bern,2023-07-18,SARS-N2,32880,6000,8976.391
ARA Region Bern,2023-07-18,SARS-N2,32880,6000,-0
ARA Schwyz,2023-07-18,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-18,IAV-M,32880,6000,-0
ARA Schwyz,2023-07-18,IBV-M,32880,6000,-0
ARA Schwyz,2023-07-18,IBV-M,32880,6000,2564.4272
ARA Schwyz,2023-07-18,RSV-N,32880,6000,-0
ARA Schwyz,2023-07-18,RSV-N,32880,6000,-0
ARA Schwyz,2023-07-18,SARS-N1,32880,6000,18910.88
ARA Schwyz,2023-07-18,SARS-N1,32880,6000,15388.27
ARA Schwyz,2023-07-18,SARS-N2,32880,6000,21275.174
ARA Schwyz,2023-07-18,SARS-N2,32880,6000,10258.391
ARA Zuchwil,2023-07-18,IAV-M,32880,6000,-0
ARA Zuchwil,2023-07-18,IBV-M,32880,6000,-0
ARA Zuchwil,2023-07-18,RSV-N,32880,6000,-0
ARA Zuchwil,2023-07-18,SARS-N1,32880,6000,11414.588
ARA Zuchwil,2023-07-18,SARS-N2,32880,6000,22831.428
STEP Vidy,2023-07-18,IAV-M,32880,6000,-0
STEP Vidy,2023-07-18,IAV-M,32880,6000,-0
STEP Vidy,2023-07-18,IBV-M,32880,6000,-0
STEP Vidy,2023-07-18,IBV-M,32880,6000,-0
STEP Vidy,2023-07-18,RSV-N,32880,6000,-0
STEP Vidy,2023-07-18,RSV-N,32880,6000,2507.797
STEP Vidy,2023-07-18,SARS-N1,32880,6000,37628.387
STEP Vidy,2023-07-18,SARS-N1,32880,6000,32245.902
STEP Vidy,2023-07-18,SARS-N2,32880,6000,51064.324
STEP Vidy,2023-07-18,SARS-N2,32880,6000,57706.875
STEP Neuchatel,2023-07-18,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-18,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-18,IBV-M,32880,6000,2462.1843
STEP Neuchatel,2023-07-18,IBV-M,32880,6000,4387.86
STEP Neuchatel,2023-07-18,RSV-N,32880,6000,4924.4736
STEP Neuchatel,2023-07-18,RSV-N,32880,6000,4387.86
STEP Neuchatel,2023-07-18,SARS-N1,32880,6000,35112.207
STEP Neuchatel,2023-07-18,SARS-N1,32880,6000,27089.799
STEP Neuchatel,2023-07-18,SARS-N2,32880,6000,59121.387
STEP Neuchatel,2023-07-18,SARS-N2,32880,6000,39502.734
STEP Aire,2023-07-18,IAV-M,32880,6000,-0
STEP Aire,2023-07-18,IAV-M,32880,6000,-0
STEP Aire,2023-07-18,IAV-M,32880,6000,-0
STEP Aire,2023-07-18,IAV-M,32880,6000,2600.0706
STEP Aire,2023-07-18,IBV-M,32880,6000,2728.5737
STEP Aire,2023-07-18,IBV-M,32880,6000,2600.0706
STEP Aire,2023-07-18,RSV-N,32880,6000,-0
STEP Aire,2023-07-18,RSV-N,32880,6000,-0
STEP Aire,2023-07-18,RSV-N,32880,6000,-0
STEP Aire,2023-07-18,RSV-N,32880,6000,-0
STEP Aire,2023-07-18,SARS-N1,32880,6000,57228.586
STEP Aire,2023-07-18,SARS-N1,32880,6000,50975.125
STEP Aire,2023-07-18,SARS-N1,32880,6000,38211.758
STEP Aire,2023-07-18,SARS-N1,32880,6000,79349.29
STEP Aire,2023-07-18,SARS-N2,32880,6000,124031.18
STEP Aire,2023-07-18,SARS-N2,32880,6000,72846.22
STEP Aire,2023-07-18,SARS-N2,32880,6000,120179.26
STEP Aire,2023-07-18,SARS-N2,32880,6000,88076.195
STEP Porrentruy,2023-07-18,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-18,IAV-M,32880,6000,-0
STEP Porrentruy,2023-07-18,IBV-M,32880,6000,2924.6108
STEP Porrentruy,2023-07-18,IBV-M,32880,6000,2850.4805
STEP Porrentruy,2023-07-18,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-18,RSV-N,32880,6000,5701.1016
STEP Porrentruy,2023-07-18,SARS-N1,32880,6000,34215.047
STEP Porrentruy,2023-07-18,SARS-N1,32880,6000,70231.53
STEP Porrentruy,2023-07-18,SARS-N2,32880,6000,114169.61
STEP Porrentruy,2023-07-18,SARS-N2,32880,6000,37067.215
ARA Region Bern,2023-07-19,IAV-M,32880,6000,-0
ARA Region Bern,2023-07-19,IAV-M,32880,6000,2541.203
ARA Region Bern,2023-07-19,IBV-M,32880,6000,2541.203
ARA Region Bern,2023-07-19,IBV-M,32880,6000,-0
ARA Region Bern,2023-07-19,RSV-N,32880,6000,5104.735
ARA Region Bern,2023-07-19,RSV-N,32880,6000,2541.203
ARA Region Bern,2023-07-19,SARS-N1,32880,6000,127753.81
ARA Region Bern,2023-07-19,SARS-N1,32880,6000,114464.875
ARA Region Bern,2023-07-19,SARS-N2,32880,6000,152670.25
ARA Region Bern,2023-07-19,SARS-N2,32880,6000,186615.53
ARA Sensetal,2023-07-19,IAV-M,32880,6000,-0
ARA Sensetal,2023-07-19,IAV-M,32880,6000,-0
ARA Sensetal,2023-07-19,IBV-M,32880,6000,-0
ARA Sensetal,2023-07-19,IBV-M,32880,6000,-0
ARA Sensetal,2023-07-19,RSV-N,32880,6000,2229.685
ARA Sensetal,2023-07-19,RSV-N,32880,6000,-0
ARA Sensetal,2023-07-19,SARS-N1,32880,6000,31223.42
ARA Sensetal,2023-07-19,SARS-N1,32880,6000,46600.67
ARA Sensetal,2023-07-19,SARS-N2,32880,6000,55767.94
ARA Sensetal,2023-07-19,SARS-N2,32880,6000,51262.805
ARA Buholz,2023-07-19,IAV-M,32880,6000,-0
ARA Buholz,2023-07-19,IAV-M,32880,6000,-0
ARA Buholz,2023-07-19,IBV-M,32880,6000,2266.225
ARA Buholz,2023-07-19,IBV-M,32880,6000,-0
ARA Buholz,2023-07-19,RSV-N,32880,6000,-0
ARA Buholz,2023-07-19,RSV-N,32880,6000,-0
ARA Buholz,2023-07-19,SARS-N1,32880,6000,26943.818
ARA Buholz,2023-07-19,SARS-N1,32880,6000,22666.248
ARA Buholz,2023-07-19,SARS-N2,32880,6000,40420.438
ARA Buholz,2023-07-19,SARS-N2,32880,6000,49877.484
ARA Schwyz,2023-07-19,IAV-M,32880,6000,21149.76
ARA Schwyz,2023-07-19,IAV-M,32880,6000,18733.906
ARA Schwyz,2023-07-19,IBV-M,32880,6000,7024.5034
ARA Schwyz,2023-07-19,IBV-M,32880,6000,9398.9375
ARA Schwyz,2023-07-19,RSV-N,32880,6000,2349.591
ARA Schwyz,2023-07-19,RSV-N,32880,6000,2341.4065
ARA Schwyz,2023-07-19,SARS-N1,32880,6000,4682.9077
ARA Schwyz,2023-07-19,SARS-N1,32880,6000,4699.278
ARA Schwyz,2023-07-19,SARS-N2,32880,6000,9366.194
ARA Schwyz,2023-07-19,SARS-N2,32880,6000,4699.278
ARA Basel/Prorheno,2023-07-19,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,IBV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,IBV-M,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2023-07-19,SARS-N1,32880,6000,19937.387
ARA Basel/Prorheno,2023-07-19,SARS-N1,32880,6000,17137.957
ARA Basel/Prorheno,2023-07-19,SARS-N2,32880,6000,34894.94
ARA Basel/Prorheno,2023-07-19,SARS-N2,32880,6000,28566.084
ARA Altenrhein,2023-07-19,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-19,IAV-M,32880,6000,-0
ARA Altenrhein,2023-07-19,IBV-M,32880,6000,-0
ARA Altenrhein,2023-07-19,IBV-M,32880,6000,-0
ARA Altenrhein,2023-07-19,RSV-N,32880,6000,-0
ARA Altenrhein,2023-07-19,RSV-N,32880,6000,5562.037
ARA Altenrhein,2023-07-19,SARS-N1,32880,6000,16687.717
ARA Altenrhein,2023-07-19,SARS-N1,32880,6000,19565.656
ARA Altenrhein,2023-07-19,SARS-N2,32880,6000,26089.014
ARA Altenrhein,2023-07-19,SARS-N2,32880,6000,47294.383
CDA Lugano,2023-07-19,IAV-M,32880,6000,-0
CDA Lugano,2023-07-19,IAV-M,32880,6000,-0
CDA Lugano,2023-07-19,IBV-M,32880,6000,2148.149
CDA Lugano,2023-07-19,IBV-M,32880,6000,-0
CDA Lugano,2023-07-19,RSV-N,32880,6000,-0
CDA Lugano,2023-07-19,RSV-N,32880,6000,-0
CDA Lugano,2023-07-19,SARS-N1,32880,6000,34379.97
CDA Lugano,2023-07-19,SARS-N1,32880,6000,22454.055
CDA Lugano,2023-07-19,SARS-N2,32880,6000,38177.082
CDA Lugano,2023-07-19,SARS-N2,32880,6000,25783.06
STEP Aire,2023-07-19,IAV-M,32880,6000,-0
STEP Aire,2023-07-19,IAV-M,32880,6000,-0
STEP Aire,2023-07-19,IBV-M,32880,6000,-0
STEP Aire,2023-07-19,IBV-M,32880,6000,-0
STEP Aire,2023-07-19,RSV-N,32880,6000,13245.524
STEP Aire,2023-07-19,RSV-N,32880,6000,31280.143
STEP Aire,2023-07-19,SARS-N1,32880,6000,46372.62
STEP Aire,2023-07-19,SARS-N1,32880,6000,53633.47
STEP Aire,2023-07-19,SARS-N2,32880,6000,94993.39
STEP Aire,2023-07-19,SARS-N2,32880,6000,89416.79
STEP Porrentruy,2023-07-19,IAV-M,32880,6000,860465.8
STEP Porrentruy,2023-07-19,IAV-M,32880,6000,799836
STEP Porrentruy,2023-07-19,IBV-M,32880,6000,154670.38
STEP Porrentruy,2023-07-19,IBV-M,32880,6000,178275.23
STEP Porrentruy,2023-07-19,RSV-N,32880,6000,8900.715
STEP Porrentruy,2023-07-19,RSV-N,32880,6000,-0
STEP Porrentruy,2023-07-19,SARS-N1,32880,6000,43175.074
STEP Porrentruy,2023-07-19,SARS-N1,32880,6000,35611.09
STEP Porrentruy,2023-07-19,SARS-N2,32880,6000,38628.81
STEP Porrentruy,2023-07-19,SARS-N2,32880,6000,37837.508
ARA Werdhoelzli,2023-07-20,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-07-20,IAV-M,32880,6000,2339.511
ARA Werdhoelzli,2023-07-20,IAV-M,32880,6000,2753.136
ARA Werdhoelzli,2023-07-20,IAV-M,32880,6000,-0
ARA Werdhoelzli,2023-07-20,IBV-M,32880,6000,7018.817
ARA Werdhoelzli,2023-07-20,IBV-M,32880,6000,16984.25
ARA Werdhoelzli,2023-07-20,RSV-N,32880,6000,14038.487
ARA Werdhoelzli,2023-07-20,RSV-N,32880,6000,29118.914
ARA Werdhoelzli,2023-07-20,RSV-N,32880,6000,-0
ARA Werdhoelzli,2023-07-20,RSV-N,32880,6000,-0
ARA Werdhoelzli,2023-07-20,SARS-N1,32880,6000,79894.23
ARA Werdhoelzli,2023-07-20,SARS-N1,32880,6000,53832.727
ARA Werdhoelzli,2023-07-20,SARS-N1,32880,6000,70395.836
ARA Werdhoelzli,2023-07-20,SARS-N1,32880,6000,93001.06
ARA Werdhoelzli,2023-07-20,SARS-N2,32880,6000,104410.734
ARA Werdhoelzli,2023-07-20,SARS-N2,32880,6000,135058.12
ARA Werdhoelzli,2023-07-20,SARS-N2,32880,6000,129578.17
ARA Werdhoelzli,2023-07-20,SARS-N2,32880,6000,81939.27
ARA Zuchwil,2023-07-20,IAV-M,32880,6000,-0
ARA Zuchwil,2023-07-20,IAV-M,32880,6000,-0
ARA Zuchwil,2023-07-20,IBV-M,32880,6000,-0
ARA Zuchwil,2023-07-20,IBV-M,32880,6000,-0
ARA Zuchwil,2023-07-20,RSV-N,32880,6000,-0
ARA Zuchwil,2023-07-20,RSV-N,32880,6000,6750.5073
ARA Zuchwil,2023-07-20,SARS-N1,32880,6000,18003.105
ARA Zuchwil,2023-07-20,SARS-N1,32880,6000,22802.158
ARA Zuchwil,2023-07-20,SARS-N2,32880,6000,36011.816
ARA Zuchwil,2023-07-20,SARS-N2,32880,6000,31355.287
STEP Vidy,2023-07-20,IAV-M,32880,6000,-0
STEP Vidy,2023-07-20,IAV-M,32880,6000,-0
STEP Vidy,2023-07-20,IBV-M,32880,6000,-0
STEP Vidy,2023-07-20,IBV-M,32880,6000,3051.3616
STEP Vidy,2023-07-20,RSV-N,32880,6000,2596.4502
STEP Vidy,2023-07-20,RSV-N,32880,6000,3051.3616
STEP Vidy,2023-07-20,SARS-N1,32880,6000,46753.953
STEP Vidy,2023-07-20,SARS-N1,32880,6000,39680.27
STEP Vidy,2023-07-20,SARS-N2,32880,6000,85499.08
STEP Vidy,2023-07-20,SARS-N2,32880,6000,145581.11
STEP Neuchatel,2023-07-20,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-20,IAV-M,32880,6000,-0
STEP Neuchatel,2023-07-20,IBV-M,32880,6000,3040.1277
STEP Neuchatel,2023-07-20,IBV-M,32880,6000,5453.672
STEP Neuchatel,2023-07-20,RSV-N,32880,6000,5453.672
STEP Neuchatel,2023-07-20,RSV-N,32880,6000,18243.166
STEP Neuchatel,2023-07-20,SARS-N1,32880,6000,21284.254
STEP Neuchatel,2023-07-20,SARS-N1,32880,6000,35458.07
STEP Neuchatel,2023-07-20,SARS-N2,32880,6000,49101.582
